Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
290120,DH오토리드,KOSDAQ,우량기업부,2215,1,15,0.68,2160,2215,2160,12415,27262310,34366030670,15515138,KSQ,자동차 신품 부품 제조업,자동차 스티어링휠,2018-12-07,12월,이석근,http://www.dayouap.co.kr,전북특별자치도
000215,DL우,KOSPI,,20350,1,640,3.25,19710,21800,19710,5867,118564100,34312440250,1686115,STK,,,,,,,
080520,오디텍,KOSDAQ,벤처기업부,2920,1,115,4.1,2805,2945,2800,31106,88862295,34300098280,11746609,KSQ,반도체 제조업,"광반도체, 소자 및 모듈",2007-10-08,12월,박병근,http://www.od-tech.com,전북특별자치도
169330,엠브레인,KOSDAQ,중견기업부,1878,1,68,3.76,1810,1886,1810,7382,13737044,34286492004,18256918,KSQ,시장조사 및 여론조사업,온라인 및 오프라인 리서치,2020-07-01,06월,최인수,http://embrain.com/,서울특별시
333050,모코엠시스,KOSDAQ,벤처기업부,1400,1,160,12.9,1250,1415,1250,591135,803159246,34243056400,24459326,KSQ,소프트웨어 개발 및 공급업,"연계솔루션, 보안솔루션, APM솔루션",2019-10-31,12월,조천희,http://www.mocomsys.com,서울특별시
276040,스코넥,KOSDAQ,기술성장기업부,2725,1,155,6.03,2570,2750,2570,19299,52204800,34210941650,12554474,KSQ,소프트웨어 개발 및 공급업,"XR 교육/훈련 시스템, VR 게임 콘텐츠 등",2022-02-04,12월,황대실,http://www.skonec.com/,서울특별시
190650,코리아에셋투자증권,KOSDAQ,우량기업부,5340,1,50,0.95,5290,5470,5150,14237,75231630,34111920000,6388000,KSQ,금융 지원 서비스업,"IB금융자문, 채권인수 및 매매, 투자중개, 펀드운용 등",2019-11-20,03월,"기동호, 김은섭",http://www.kasset.co.kr,서울특별시
377330,이지트로닉스,KOSDAQ,기술성장기업부,4185,1,165,4.1,4020,4185,4020,24681,102134030,34065707490,8139954,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전력변환장치,2022-02-04,12월,강찬호,,경기도
098660,에스티오,KOSDAQ,중견기업부,2725,1,80,3.02,2680,2775,2570,16971,45355110,34065159600,12500976,KSQ,봉제의복 제조업,"셔츠,자켓/바지, 타이",2009-04-17,12월,김흥수,http://www.thesto.kr,서울특별시
153490,우리이앤엘,KOSDAQ,우량기업부,660,1,57,9.45,596,661,596,245017,156191582,33976800000,51480000,KSQ,반도체 제조업,LED 패키지,2013-02-05,12월,차기현,http://www.wooreeenl.co.kr,경기도
252500,세화피앤씨,KOSDAQ,중견기업부,818,1,41,5.28,761,824,761,280374,223136380,33935867020,41486390,KSQ,기타 화학제품 제조업,염모제 등,2016-11-02,12월,이훈구,http://www.sewha.co.kr,충청북도
37550K,DL이앤씨우,KOSPI,,16050,1,530,3.41,15900,16290,15530,3984,63559290,33927854250,2113885,STK,,,,,,,
069410,엔텔스,KOSDAQ,벤처기업부,3310,1,190,6.09,3120,3365,3120,19002,62269770,33910367440,10244824,KSQ,소프트웨어 개발 및 공급업,운용지원솔루션,2007-06-20,12월,최일규,http://www.ntels.com,서울특별시
318020,포인트모바일,KOSDAQ,중견기업부,2675,1,65,2.49,2610,2720,2590,36631,97089670,33871577600,12662272,KSQ,컴퓨터 및 주변장치 제조업,산업용 PDA,2020-12-03,12월,이철환,http://pointmobile.com,서울특별시
102950,아하,KONEX,일반기업부,2580,1,130,5.31,2500,2630,2450,4172,10528370,33854509740,13121903,KNX,전자부품 제조업,"전자칠판, 전자교탁 등",2022-11-30,12월,"구기도, 엄창옥",http://www.i-aha.com,경기도
089790,제이티,KOSDAQ,벤처기업부,3280,1,220,7.19,3060,3300,3060,17143,55381115,33834882640,10315513,KSQ,특수 목적용 기계 제조업,반도체장비(Burn-in Sorter 등),2006-10-27,12월,"유홍준, 유동완",http://www.jtcorp.co.kr,충청남도
035200,프럼파스트,KOSDAQ,벤처기업부,3475,1,170,5.14,3345,3560,3315,153530,523285835,33813800250,9730590,KSQ,플라스틱제품 제조업,주택건설용 플라스틱 배관,2002-01-15,12월,원재희,http://www.plumbfast.co.kr,세종특별자치시
131220,대한과학,KOSDAQ,벤처기업부,4530,1,115,2.6,4265,4545,4265,67382,299667140,33768839700,7454490,KSQ,기계장비 및 관련 물품 도매업,"의료, 정밀 및 연구실험기기 제조 및 유통",2011-10-11,12월,서현정,http://www.daihansci.co.kr,강원특별자치도
006920,모헨즈,KOSDAQ,벤처기업부,3090,1,210,7.29,2830,3105,2820,115555,347801295,33742800000,10920000,KSQ,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,1989-01-05,12월,김형민,http://www.imohenz.com,충청남도
009140,경인전자,KOSPI,,21450,1,100,0.47,21950,22800,20500,80311,1761544250,33693595650,1570797,STK,전자부품 제조업,"스위치,리모콘,배선기구,섬머스타트,게임기,전자부품 제조,판매",1989-06-20,12월,김성은,http://www.kie.co.kr,서울특별시
079170,한창산업,KOSDAQ,중견기업부,6470,1,230,3.69,6270,6510,6270,14925,95844040,33644000000,5200000,KSQ,1차 비철금속 제조업,"아연말,리튬브로마이드,산화망간,인산아연",2005-02-01,12월,"강호익, 강상균(각자대표)",http://www.hanchem.com,경기도
001140,국보,KOSPI,,2110,0,0,0.0,0,0,0,0,0,33456978680,15856388,STK,도로 화물 운송업,"화물자동차운송,콘테이너운송,수출입화물보관,도로운송,CY보관,하역",1989-12-02,12월,박찬하,http://www.kukbo.com,부산광역시
048470,대동스틸,KOSDAQ,중견기업부,3340,1,340,11.33,3050,3375,3050,111891,362326870,33400000000,10000000,KSQ,기타 전문 도매업,"열연박판, 후판, 무늬강판 외",2002-01-10,12월,임형기 임주희(각자대표이사),http://WWW.DAEDONGSTEEL.CO.KR,인천광역시
228340,동양파일,KOSDAQ,우량기업부,1668,1,18,1.09,1650,1680,1638,15883,26401756,33360000000,20000000,KSQ,"시멘트, 석회, 플라스터 및 그 제품 제조업",PHC파일,2016-04-06,12월,김근수,http://www.tongyangphc.com,충청남도
431190,케이쓰리아이,KOSDAQ,기술성장기업부,4455,1,250,5.95,4200,4490,4200,79937,352815660,33352099110,7486442,KSQ,소프트웨어 개발 및 공급업,XR 실감형콘텐츠,2024-08-20,12월,이재영,http://www.k3i.co.kr,대전광역시
059100,아이컴포넌트,KOSDAQ,벤처기업부,4700,3,0,0.0,4660,4790,4660,12149,57040170,33233042000,7070860,KSQ,전자부품 제조업,액정평판디스플레이용 플라스틱 박판필름 제조업,2008-12-16,12월,김양국,http://www.i-components.co.kr,경기도
303360,프로티아,KOSDAQ,기술성장기업부,2580,1,90,3.61,2480,2585,2480,9861,25216720,33223214700,12877215,KSQ,의료용 기기 제조업,알레르기 진단 제품,2023-06-16,12월,임국진,http://www.protia.co.kr,서울특별시
189330,씨이랩,KOSDAQ,기술성장기업부,5440,1,320,6.25,5120,5510,5120,13333,71592210,33142024960,6092284,KSQ,소프트웨어 개발 및 공급업,빅데이터플랫폼,2021-02-24,12월,이우영,http://www.xiilab.com,서울특별시
138360,협진,KOSDAQ,중견기업부,685,1,54,8.56,632,694,632,164251,109702033,33118549880,48348248,KSQ,특수 목적용 기계 제조업,기계제조,2013-11-08,12월,김종서,http://www.hjfm.co.kr/,경기도
373170,엠아이큐브솔루션,KOSDAQ,벤처기업부,6550,1,410,6.68,6140,6590,6140,4968,31502630,32998441500,5037930,KSQ,소프트웨어 개발 및 공급업,"스마트팩토리 솔루션, 제조지능화 솔루션",2023-08-04,12월,"박문원, 조영택",http://www.micube.co.kr,서울특별시
356890,싸이버원,KOSDAQ,벤처기업부,2765,1,135,5.13,2640,2775,2640,13779,37293195,32948638625,11916325,KSQ,소프트웨어 개발 및 공급업,보안관제 및 보안컨설팅 등,2021-03-11,12월,육동현,http://www.cyberone.kr/,서울특별시
069920,엑시온그룹,KOSDAQ,중견기업부,934,1,52,5.9,895,949,891,117901,107460640,32871304344,35194116,KSQ,무점포 소매업,"해외, 국내상품 소싱 및 판매대행 서비스",2007-12-05,12월,"박찬하, 이승철(각자 대표이사)",http://www.isecommerce.co.kr,서울특별시
134580,탑코미디어,KOSDAQ,중견기업부,1492,1,52,3.61,1440,1495,1440,72167,105745572,32862444364,22025767,KSQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",셋톱박스,2013-11-26,12월,유정석,http://www.topcomedia.co.kr,서울특별시
032980,바이온,KOSDAQ,중견기업부,732,1,23,3.24,708,734,708,121009,87678107,32777488680,44777990,KSQ,음·식료품 및 담배 도매업,"배너,타포린,화장품,자동차부품",1997-08-06,12월,"류진형, 장영호 (각자대표이사)",http://www.by-on.co.kr,경기도
367000,플래티어,KOSDAQ,벤처기업부,3885,3,0,0.0,3755,3945,3755,6825,26226730,32588184195,8388207,KSQ,소프트웨어 개발 및 공급업,E-Commerce Platform 구축,2021-08-12,12월,이상훈,http://www.plateer.com/,서울특별시
340440,세림B&G,KOSDAQ,벤처기업부,1147,1,33,2.96,1080,1157,1080,18313,20547696,32549983508,28378364,KSQ,플라스틱제품 제조업,기업인수,2019-12-27,12월,나상수,,경기도
148930,에이치와이티씨,KOSDAQ,중견기업부,3195,1,195,6.5,3000,3715,3000,146919,501318430,32509805535,10175213,KSQ,기타 금속 가공제품 제조업,2차전지 장비 초정밀 부품,2022-08-09,12월,성보경,http://www.hyseoul.com,경기도
299910,애닉,KOSDAQ,관리종목(소속부없음),6880,0,0,0.0,0,0,0,0,0,32483121920,4721384,KSQ,소프트웨어 개발 및 공급업,모바일게임,2018-12-03,12월,문성준,http://www.vespainteractive.com/,서울특별시
332290,누보,KOSDAQ,벤처기업부,971,1,70,7.77,901,973,901,179463,166623122,32416643713,33384803,KSQ,"비료, 농약 및 살균, 살충제 제조업",기업 인수 및 합병,2019-10-11,12월,"김창균, 이경원",http://www.nousbo.com,경기도
343090,HLB사이언스,KONEX,일반기업부,1816,2,-51,-2.73,1866,1949,1805,14440,26852963,32400728776,17841811,KNX,의료용품 및 기타 의약 관련제품 제조업,"패혈증 치료제, 면역항암제 전달기술 등",2020-04-24,12월,윤종선,http://www.hlbscience.com,서울특별시
415380,스튜디오삼익,KOSDAQ,중견기업부,7660,1,50,0.66,7330,7780,7330,19846,148658750,32367314680,4225498,KSQ,기타 생활용품 소매업,"침실가구, 거실가구, 옷장/수납, 주방가구 등",2024-02-06,12월,최정석,http://www.studiosamick.com,서울특별시
276730,제주맥주,KOSDAQ,기술성장기업부,2715,1,95,3.63,2620,2835,2620,122469,333211410,32272132575,11886605,KSQ,알코올음료 제조업,맥주,2021-05-26,12월,신성현,http://www.jejubeer.co.kr,제주특별자치도
065370,위세아이텍,KOSDAQ,벤처기업부,4370,1,250,6.07,4145,4370,4120,22943,98220300,32267878980,7383954,KSQ,소프트웨어 개발 및 공급업,"빅데이터분석, 인공지능, 데이터품질관리 솔루션",2020-02-10,12월,"김다산, 이제동 (각자 대표이사)",http://www.wise.co.kr,경기도
002070,비비안,KOSPI,,1080,1,37,3.55,1099,1150,1009,3739580,4071298724,32177509200,29793990,STK,봉제의복 제조업,"여성내의류(스타킹,화운데이숀,란제리),카바링사 제조,수출입/부동산 매매,임대",1976-07-13,12월,손영섭,http://www.vivien.co.kr,서울특별시
240600,유진테크놀로지,KOSDAQ,중견기업부,4640,1,390,9.18,4100,4655,4100,34140,152900345,32146620640,6928151,KSQ,기타 금속 가공제품 제조업,이차전지 정밀금형 외,2023-11-02,12월,"여현국, 이미연",http://www.yujintechnology.com/,충청북도
002820,SUN&L,KOSPI,,2545,2,-5,-0.2,2550,2600,2465,11946,30183165,32087332005,12607989,STK,나무제품 제조업,"합판,가정용가구(선우드),MDF,제재목,하드보드 제조/부동산 임대",1976-05-22,12월,이윤규,http://sunandl.com/,인천광역시
090150,아이윈,KOSDAQ,중견기업부,766,1,33,4.5,720,767,720,48886,36852419,32076474438,41875293,KSQ,자동차 신품 부품 제조업,시트히터,2006-10-20,12월,"신규진, 조병호(각자대표이사)",http://www.kwangjinwintec.com,부산광역시
006200,한국전자홀딩스,KOSPI,,684,1,29,4.43,655,732,621,170673,117533264,32013345024,46803136,STK,기타 금융업,"시장조사,경영컨설팅",1979-11-30,12월,박 명 덕,http://www.kecholdings.co.kr,서울특별시
113810,디젠스,KOSDAQ,중견기업부,981,4,226,29.93,880,981,879,3651443,3435183709,32008118031,32628051,KSQ,자동차 신품 부품 제조업,자동차용 소음기(머플러),2012-11-22,12월,이석우,http://www.dgenx.com,경기도
023770,플레이위드,KOSDAQ,중견기업부,3650,1,110,3.11,3480,3695,3480,39254,141006110,31998893000,8766820,KSQ,소프트웨어 개발 및 공급업,게임소프트웨어,1994-11-07,12월,김학준,http://www.playwith.co.kr,서울특별시
335810,프리시젼바이오,KOSDAQ,기술성장기업부,2750,1,100,3.77,2605,2770,2600,9345,25270035,31939946500,11614526,KSQ,의료용 기기 제조업,체외진단 기기 및 시약,2020-12-22,12월,김한신,http://precision-bio.com/,대전광역시
021650,한국큐빅,KOSDAQ,우량기업부,1950,1,29,1.51,1921,1950,1920,54712,106005657,31883597850,16350563,KSQ,플라스틱제품 제조업,Curl Fit(표면처리사업),2003-01-24,12월,오봉균,http://www.cubic.co.kr,경기도
017000,신원종합개발,KOSDAQ,우량기업부,2730,1,365,15.43,2380,2770,2380,181134,477658250,31853713710,11668027,KSQ,건물 건설업,토건,1994-12-07,12월,김성민,http://www.swc.co.kr,경기도
001810,무림SP,KOSDAQ,중견기업부,1435,1,68,4.97,1340,1465,1340,35812,50292900,31767312500,22137500,KSQ,"펄프, 종이 및 판지 제조업","아트지,CCP지",2000-01-04,12월,이도균,http://www.moorim.co.kr,서울특별시
187790,나노,KOSDAQ,관리종목(소속부없음),1025,0,0,0.0,0,0,0,0,0,31611850750,30840830,KSQ,기초 화학물질 제조업,SCR촉매,2014-05-08,12월,신동우,http://nanoin.com,경상북도
290270,휴네시온,KOSDAQ,벤처기업부,3290,1,180,5.79,3110,3900,3110,550413,1978293765,31609240880,9607672,KSQ,소프트웨어 개발 및 공급업,망간자료전송(i-oneNet),2018-08-02,12월,정동섭,http://www.hunesion.com,서울특별시
008470,부스타,KOSDAQ,중견기업부,3760,1,70,1.9,3610,3785,3610,2131,7859395,31602048000,8404800,KSQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","관류보일러,진공온수보일러,무압온수보일러,난방기 제조,판매",2011-02-23,12월,유승협,http://www.booster.co.kr,충청북도
025870,신라에스지,KOSDAQ,중견기업부,7900,1,50,0.64,7800,9140,6860,863301,7215582170,31600000000,4000000,KSQ,음·식료품 및 담배 도매업,수산물도매,1995-07-07,12월,권기서,http://www.sisfood.co.kr,서울특별시
289010,아이스크림에듀,KOSDAQ,중견기업부,2445,1,90,3.82,2320,2470,2320,44962,107732160,31452570465,12864037,KSQ,"서적, 잡지 및 기타 인쇄물 출판업",아이스크림홈런,2019-07-11,12월,이윤석,http://www.i-screamedu.co.kr,서울특별시
270210,에스알바이오텍,KONEX,일반기업부,18970,4,2470,14.97,17000,18970,17000,6710,120958080,31399238850,1655205,KNX,기타 화학제품 제조업,화장품 제조 및 유통,2017-06-15,12월,이소형,,경기도
133820,화인베스틸,KOSPI,,1016,1,11,1.09,1003,1044,990,36551,37146266,31319335888,30826118,STK,1차 철강 제조업,"조선용 형강(부등변 부등후 앵글, 부등호 앵글, 등변앵글 평철 등)",2014-07-22,12월,정인호,http://www.finebesteel.com,경상남도
348080,큐라티스,KOSDAQ,투자주의환기종목(소속부없음),540,1,10,1.89,527,579,527,244158,133567473,31299946560,57962864,KSQ,자연과학 및 공학 연구개발업,"백신 및 면역증강제 개발제조업, CMO/CDMO",2023-06-15,12월,손재호,http://quratis.com,충청북도
148780,비큐AI,KOSDAQ,기술성장기업부,994,1,82,8.99,912,1003,908,102291,99060963,31257050650,31445725,KSQ,소프트웨어 개발 및 공급업,"아이서퍼, 위고몬 등",2022-06-20,12월,임경환,http://www.bflysoft.co.kr,서울특별시
090370,메타랩스,KOSPI,,1254,1,26,2.12,1264,1264,1211,8103,10002145,31230480006,24904689,STK,봉제의복 제조업,"여성용 의류(캐쥬얼티셔츠,바지) 제조",2006-12-26,12월,하지성,http://www.metalabs.co.kr,서울특별시
351320,에스에이티이엔지,KOSDAQ,벤처기업부,1418,1,104,7.91,1300,1419,1300,15505,21362196,31218526348,22015886,KSQ,특수 목적용 기계 제조업,기업인수목적회사,2020-06-22,12월,"임경숙, 김민 (각자 대표이사)",해당없음,경기도
114450,그린생명과학,KOSDAQ,중견기업부,1560,1,108,7.44,1469,1608,1469,69938,108959599,31200000000,20000000,KSQ,기초 의약물질 제조업,의약품 중간체 등,2009-12-22,12월,"양준화, 이기성(각자 대표이사)",http://www.kpxls.com/,전라남도
258790,소프트캠프,KOSDAQ,벤처기업부,1245,4,287,29.96,1007,1245,989,3232068,3768105381,31114148580,24991284,KSQ,소프트웨어 개발 및 공급업,통합보안솔루션,2017-04-27,12월,배환국,http://www.softcamp.co.kr,경기도
311060,엘에이티,KONEX,일반기업부,4100,2,-180,-4.21,4150,4150,3910,1652,6618530,31053949400,7574134,KNX,특수 목적용 기계 제조업,"In-Line Sputter, OLED 패널 청정물류 이송 장비 등",2018-12-28,12월,박강일,http://www.latplasma.com,경기도
33637K,솔루스첨단소재1우,KOSPI,,1832,1,129,7.57,1700,2210,1700,947097,1901878857,30976859312,16908766,STK,,,,,,,
011080,형지I&C,KOSDAQ,중견기업부,1213,1,279,29.87,1046,1214,900,13860530,16109303772,30935580532,25503364,KSQ,봉제의복 제조업,"의복, 악세사리",2004-07-02,12월,최혜원,http://www.hyungjiinc.com,인천광역시
196450,코아시아씨엠,KOSDAQ,중견기업부,681,1,21,3.18,660,688,660,66346,44204100,30862635342,45319582,KSQ,사진장비 및 광학기기 제조업,휴대폰용카메라렌즈모듈제조,2014-06-02,12월,김태섭(단독 대표),http://www.coasiaoptics.com,경기도
424980,마이크로투나노,KOSDAQ,기술성장기업부,5210,1,450,9.45,4760,5330,4760,22711,115104970,30837416900,5918890,KSQ,반도체 제조업,메모리 테스트용 프로브 카드,2023-04-26,12월,황규호,http://micro2nano.com,경기도
002420,세기상사,KOSPI,,5520,1,80,1.47,5650,5650,5340,13731,74711130,30684840960,5558848,STK,연료 소매업,"극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대",1968-12-27,12월,조영준,http://www.daehancinema.co.kr,서울특별시
054300,팬스타엔터프라이즈,KOSDAQ,벤처기업부,458,1,23,5.29,435,462,424,184105,81587145,30679539910,66985895,KSQ,일반 목적용 기계 제조업,자동차 정비용 리프트,2002-01-10,12월,"김현겸, 강병수",http://www.heshbon.com,부산광역시
322780,코퍼스코리아,KOSDAQ,중견기업부,808,1,45,5.9,760,819,760,244355,193179656,30649551304,37932613,KSQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",콘텐츠 배급 및 제작,2019-05-31,12월,오영섭,,서울특별시
200580,메디쎄이,KONEX,일반기업부,8190,1,200,2.5,7990,8190,7990,11,88140,30516587010,3726079,KNX,의료용 기기 제조업,정형외과용 척추임플란트,2015-10-20,12월,성경수,http://www.medyssey.co.kr,충청북도
032680,소프트센,KOSDAQ,중견기업부,289,1,16,5.86,273,291,273,288939,82746202,30515730796,105590764,KSQ,기타 정보 서비스업,전산기기 및 정보통신공사,1997-07-18,12월,얼티앤수(데이비드스미스),http://www.softcen.co.kr,서울특별시
003680,한성기업,KOSPI,,4895,1,220,4.71,4675,4985,4675,90425,439388475,30395575925,6209515,STK,수산물 가공 및 저장 처리업,"냉동식품,햄제품 제조,도매,보관/원양어업",1989-01-26,12월,"임우근,임준호(각자대표)",http://www.hsep.com,부산광역시
040160,누리플렉스,KOSDAQ,우량기업부,2520,1,100,4.13,2435,2520,2435,14402,35882790,30379948200,12055535,KSQ,소프트웨어 개발 및 공급업,"지능형검침인프라(AMI),에너지관리시스템, 플랫폼 SW",2000-08-29,12월,한정훈,http://www.nuriflex.co.kr,서울특별시
012620,원일특강,KOSDAQ,우량기업부,6900,1,160,2.37,6740,6930,6710,2509,17149380,30360000000,4400000,KSQ,1차 철강 제조업,특수강,1994-06-28,12월,"신용문,최극태(각자 대표이사)",http://www.wonilsteel.co.kr,경기도
026040,제이에스티나,KOSDAQ,중견기업부,1839,1,47,2.62,1780,1859,1780,18863,34381754,30350469810,16503790,KSQ,귀금속 및 장신용품 제조업,"주얼리,가죽제품,손목시계",1999-12-21,12월,"대표이사 김유미, 장호선 각자대표",http://www.jestina.co.kr,서울특별시
197140,디지캡,KOSDAQ,벤처기업부,2330,1,40,1.75,2200,2465,2200,77991,182992295,30320648820,13013154,KSQ,소프트웨어 개발 및 공급업,"보호솔루션, 방송서비스솔루션 등",2018-09-07,12월,범진규,http://www.digicaps.com,서울특별시
310870,디와이씨,KOSDAQ,벤처기업부,1463,1,38,2.67,1424,1464,1400,82955,118898578,30265477473,20687271,KSQ,자동차 신품 부품 제조업,자동차 부품,2018-12-20,12월,"김용덕, 임동하(공동대표이사)",http://dycauto.com,경상북도
058110,멕아이씨에스,KOSDAQ,기술성장기업부,1885,1,109,6.14,1720,1889,1687,115724,207392307,30255249050,16050530,KSQ,의료용 기기 제조업,인공호흡기,2015-12-14,12월,김종철,http://www.mek-ics.com,경기도
362990,드림인사이트,KOSDAQ,벤처기업부,1797,1,113,6.71,1670,1836,1670,64820,114768062,30190631478,16800574,KSQ,광고업,광고대행,2024-01-25,12월,김기철,http://bydream.co.kr/,서울특별시
405000,플라즈맵,KOSDAQ,투자주의환기종목(소속부없음),1155,1,85,7.94,1070,1160,1070,52180,58334028,30118754820,26076844,KSQ,의료용 기기 제조업,플라즈마 멸균기 및 표면처리기기,2022-10-21,12월,김형민(단독 대표이사),http://plasmapp.com/,대전광역시
274400,이노시뮬레이션,KOSDAQ,기술성장기업부,3840,1,190,5.21,3575,3905,3575,12330,46429870,30028131840,7819826,KSQ,소프트웨어 개발 및 공급업,"스마트 모빌리티 시뮬레이터, XR 가상훈련 시스템 등",2023-07-06,12월,조준희,http://www.innosim.com,서울특별시
131760,파인텍,KOSDAQ,중견기업부,690,1,18,2.68,670,707,669,101183,69494421,29967792270,43431583,KSQ,특수 목적용 기계 제조업,OLED 제조장비,2015-08-17,12월,강원일,,서울특별시
199730,바이오인프라,KOSDAQ,벤처기업부,6160,1,390,6.76,5890,6200,5800,9369,56532330,29964500720,4864367,KSQ,자연과학 및 공학 연구개발업,"생동성시험, 검체 분석",2023-03-02,12월,이상득,http://bioinfrakorea.co.kr,경기도
047080,한빛소프트,KOSDAQ,중견기업부,1207,1,67,5.88,1140,1216,1137,138954,164758109,29960590934,24822362,KSQ,소프트웨어 개발 및 공급업,"게임(스타크래프트 등), 교육, 솔루션",2002-01-10,12월,이승현,http://www.hanbitsoft.co.kr,서울특별시
000950,전방,KOSPI,,17810,1,630,3.67,17180,18010,16700,1773,31193220,29920800000,1680000,STK,방적 및 가공사 제조업,"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출",1968-10-21,12월,조덕현,http://www.chonbang.co.kr,서울특별시
317240,TS트릴리온,KOSDAQ,관리종목(소속부없음),279,0,0,0.0,0,0,0,0,0,29920217238,107240922,KSQ,기타 화학제품 제조업,기업인수합병,2019-04-29,12월,김용채,,서울특별시
147760,피엠티,KOSDAQ,벤처기업부,2765,1,250,9.94,2470,2795,2470,30437,81970195,29916929490,10819866,KSQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",반도체 검사용 프로브카드,2016-12-12,12월,조용호,http://pmt23.com,충청남도
009620,삼보산업,KOSDAQ,중견기업부,2020,4,465,29.9,1571,2020,1570,1986061,3831885645,29809503600,14757180,KSQ,1차 비철금속 제조업,알미늄괴,1993-12-07,12월,"이태용, 최재훈 (각자대표이사)",http://www.samboind.com,경상남도
068940,셀피글로벌,KOSDAQ,투자주의환기종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ,전자부품 제조업,신용카드 및 전자화폐 등,2010-10-19,12월,유기종,http://www.cardnsoft.com,대구광역시
403360,라피치,KONEX,일반기업부,8600,1,200,2.38,8390,8600,8390,20,169900,29665304400,3449454,KNX,소프트웨어 개발 및 공급업,Conversational AI Service 제품 및 생체인증(음성) Service 제품,2021-12-14,12월,어범석,http://www.rapeech.com,서울특별시
318160,셀바이오휴먼텍,KOSDAQ,벤처기업부,3200,1,205,6.84,2980,3210,2980,34637,107937530,29634883200,9260901,KSQ,기타 섬유제품 제조업,마스크팩 섬유소재(시트),2023-04-20,12월,이권선,http://cellbiohumantech.co.kr/,경기도
331520,밸로프,KOSDAQ,중견기업부,582,1,17,3.01,537,585,537,80919,46155960,29603074980,50864390,KSQ,소프트웨어 개발 및 공급업,기업인수합병,2019-10-29,12월,신재명,,서울특별시
058450,한주에이알티,KOSDAQ,중견기업부,2000,2,-25,-1.23,2120,2120,1993,17943,36356332,29587242000,14793621,KSQ,플라스틱제품 제조업,"컴퓨터, 복사기 등의 부품",2002-01-17,12월,윤정호,http://www.ilya.co.kr,서울특별시
340810,씨유박스,KOSDAQ,기술성장기업부,2790,1,50,1.82,2740,2950,2710,20430,56973605,29568037770,10597863,KSQ,소프트웨어 개발 및 공급업,"AI얼굴인식 시스템, AI얼굴인증 솔루션, AI 객체인식 솔루션, AI데이터 플랫폼",2023-05-19,12월,남운성,http://www.cubox.ai,서울특별시
052460,아이크래프트,KOSDAQ,중견기업부,2020,1,52,2.64,1925,2040,1925,61865,122968685,29508030720,14607936,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","인터넷핵심망(CCR,MCR,NAS등)",2005-01-03,12월,"박우진, 서익수(각자 대표이사)",http://www.icraft21.com,서울특별시
267080,세븐브로이맥주,KONEX,일반기업부,2485,1,315,14.52,2485,2485,2485,3,7455,29500448880,11871408,KNX,알코올음료 제조업,맥주 등 주류 및 음료,2024-01-17,12월,김강삼,http://sevenbrau.com,전북특별자치도
456190,큐라켐,KONEX,일반기업부,16800,0,0,0.0,0,0,0,0,0,29472004800,1754286,KNX,의료용품 및 기타 의약 관련제품 제조업,방사성동위원소 표지화합물 합성,2023-05-18,12월,신숙정,http://www.curachem.com,충청북도
206950,볼빅,KONEX,일반기업부,2090,1,5,0.24,2395,2395,2000,6,12585,29421483850,14077265,KNX,운동 및 경기용구 제조업,골프공,2015-12-30,12월,홍승석,http://www.volvik.co.kr,충청북도
372800,아이티아이즈,KOSDAQ,벤처기업부,4875,1,175,3.72,4630,4900,4550,3898,18378780,29381576250,6026990,KSQ,소프트웨어 개발 및 공급업,"디지털금융솔루션 제공 및 AI, Big Data 서비스, 클라우드 통합 플랫폼 (GURMWI)",2021-11-11,12월,이성남,http://www.iteyes.co.kr/,서울특별시
412350,레이저쎌,KOSDAQ,기술성장기업부,3345,1,295,9.67,3020,3715,3020,221061,762380635,29191721340,8726972,KSQ,특수 목적용 기계 제조업,"에어리어 레이저솔루션, LSR, LCB, LSB, BSOM 등",2022-06-24,12월,안건준,http://www.laserssel.com,경기도
221800,유투바이오,KOSDAQ,기술성장기업부,2580,1,195,8.18,2400,2660,2400,45493,116417625,29120965680,11287196,KSQ,기타 과학기술 서비스업,"체외진단검사서비스, 의료IT솔루션",2023-11-02,12월,김진태,http://www.u2bio.com,서울특별시
071950,코아스,KOSPI,,8840,2,-160,-1.78,8950,9390,8710,8634,76914020,29089964800,3290720,STK,가구 제조업,"사무용가구,금속가구 도매,제조",2005-08-04,12월,민경중,http://www.ikoas.com,서울특별시
