Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
38380K,LX홀딩스1우,1.31,-9.11,-0.15825799630265036,복합기업,1443,11573890,11692974300
168490,한국패러랠,8.64,-25.52,-0.154624041103998,기타,1733545,246052111,11442860000
145995,삼양사우,0.75,-3.08,-0.03575844027226346,식품,33,989350,11065093000
005725,넥센우,0.84,-2.86,-0.023568844377545785,자동차부품,58,177020,10999833000
006345,대원전선우,8.0,3.61,0.3182152238673715,전기장비,279088,1166923510,10904192000
000225,유유제약1우,5.01,-9.73,-0.03987935436124816,제약,95159,446246250,10722578900
001065,JW중외제약우,2.46,-0.67,0.017974177192078826,제약,27,799250,10121749600
00806K,대덕1우,1.62,17.69,0.2508125116064014,전자장비와기기,3934,29004760,9032059650
004985,성신양회우,1.87,-4.22,-0.053104206123520764,건축자재,987,10652800,8011174050
26490K,크라운제과우,1.08,-4.23,-0.06622121135660906,식품,2148,21340330,7712393200
000885,한화우,1.01,-10.11,-0.17632754771968237,복합기업,9375,355578500,7433882550
000325,노루홀딩스우,3.51,-2.17,-0.0007311186292954019,건축자재,533,15382100,7148456650
001755,한양증권우,1.91,-21.06,-0.4104598879064014,증권,2703,35707590,6966750000
001515,SK증권우,1.91,-9.94,-0.1997848107581662,증권,8503,14562232,6698223968
45226K,한화갤러리아우,1.79,-16.27,-0.2553961978453082,백화점과일반상점,4938,11141015,6651236300
090355,노루페인트우,2.12,-7.32,-0.1102283009692421,건축자재,393,5066000,5978956660
000145,하이트진로홀딩스우,0.87,-3.78,-0.05902667156455617,음료,15,166580,5273072000
014825,동원시스템즈우,2.13,-15.14,-0.2256615318594081,포장재,151,2996950,5255808900
36328K,티와이홀딩스우,6.26,-13.0,-0.03704675700507755,"호텔,레스토랑,레저",8937,36613305,5158508100
008355,남선알미우,5.48,-12.51,-0.08235534134719065,비철금속,5317,85728550,4972423500
007575,일양약품우,1.72,-11.07,-0.18206625385854844,제약,4311,45522780,4789060800
005965,동부건설우,5.27,-7.91,-0.015357552261482173,건설,879,18311550,4729085400
005745,크라운해태홀딩스우,1.65,-12.44,-0.24474374811502236,식품,4037,31556720,4691670060
000545,흥국화재우,5.71,6.35,0.23529738615353685,손해보험,129708,794088550,4500480000
004545,깨끗한나라우,6.43,-2.46,0.146408820182304,종이와목재,664,8106680,4500106400
012205,계양전기우,2.74,-6.25,-0.026245684907889276,자동차부품,1421,5436045,4384046250
00781K,코리아써키트2우B,2.51,-15.9,-0.2619043295024215,전자장비와기기,245,1250600,4020375870
011155,CJ씨푸드1우,7.81,13.97,0.48420318290716885,식품,14577,295891500,3998000000
014285,금강공업우,2.65,-16.18,-0.23403337957604406,건축제품,659,4369170,3910871250
002995,금호건설우,11.02,41.59,1.1083058962992256,건설,2952,39256700,3840375240
000227,유유제약2우B,4.52,-7.89,-0.047654034322221005,제약,1552,15049460,3154676400
002785,진흥기업우B,4.28,-20.49,-0.29681285631339477,건설,3328,11217485,2893110750
002787,진흥기업2우B,3.21,-9.97,-0.09477617446255134,건설,4996,48711000,2874378000
009415,태영건설우,4.48,-38.01,-0.6968068709365524,건설,4379,19326045,2872885080
014915,성문전자우,4.44,-8.73,-0.04448396858750001,전기제품,0,0,2718000000
001527,동양2우B,4.34,-12.35,-0.06779923225609022,건축자재,189,1626470,2672207540
