Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
446750,하나26호스팩,0.63,-3.28,-0.06913437567910631,창업투자,1815,3742565,12451950000
489730,디비금융제13호스팩,0.35,-1.27,-0.10551376254212662,창업투자,20075,38987205,12296744000
482520,교보16호스팩,0.42,-2.43,-0.04018046779965552,창업투자,6994,13984870,12230500000
456440,DB금융스팩11호,0.32,0.66,0.0005125726717497558,창업투자,0,0,12091625000
477760,DB금융스팩12호,0.63,-0.72,-0.002079076883215736,창업투자,4797,9822810,12030400000
492220,KB제31호스팩,0.29,0.84,0.06050956039233856,창업투자,29336,56536128,11966670000
435380,유안타제10호스팩,0.29,-0.48,-0.0075709777253174515,창업투자,4842,10048860,11947050000
458320,KB제26호스팩,2.26,-0.47,0.02223316562457054,창업투자,14071,30031990,11753175000
174880,장원테크,0.0,0.0,0.0,핸드셋,0,0,11610352250
448370,하나27호스팩,0.7,-2.82,-0.04926555411590963,창업투자,360,741615,11605300000
425290,삼성스팩6호,0.37,-1.64,-0.034758566419783775,창업투자,50477,105848360,11564400000
476470,KB제28호스팩,0.28,-0.48,-0.007547785440119211,창업투자,0,0,11532975000
445970,신영스팩9호,0.51,-3.42,-0.045230378979888575,창업투자,2245,4750345,11363200000
469900,하나31호스팩,0.4,-3.83,-0.060253142451202786,창업투자,17924,35983742,11266050000
454640,하나29호스팩,0.9,-2.57,-0.03554054037362679,창업투자,696,1452420,11261085000
474660,신한제12호스팩,0.84,-4.67,-0.07624255292848121,창업투자,12500,25350335,11260800000
482690,대신밸런스제19호스팩,0.12,-0.05,0.005256158837629865,창업투자,8116,16193088,11207540000
477470,미래에셋비전스팩5호,0.75,-1.93,-0.045798247357945465,창업투자,14047,28412150,11124400000
430700,유안타제9호스팩,0.39,-1.42,-0.0072067707472145415,창업투자,13160,27460280,10951600000
487360,신한제14호스팩,0.3,0.89,0.2527496079487268,창업투자,60237,116230853,10896480000
474490,유안타제16호스팩,0.45,-3.35,-0.043420819592019565,창업투자,16745,32642674,10810620000
446190,미래에셋비전스팩2호,1.18,-5.48,-0.07971641589304115,창업투자,0,0,10667250000
