Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
139320,TIGER 금은선물(H),1.04,-0.87,-0.01201298906562785,원자재,2565,30,84
225060,TIGER 이머징마켓MSCI레버리지(합성 H),1.84,-14.05,-0.34713220710819537,해외주식,302,2,83
468370,KODEX iShares미국인플레이션국채액티브,0.45,6.32,0.10948494783762032,채권,22039,248,83
488290,마이다스 일본테크액티브,1.23,3.81,0.06540613636687767,해외주식,40,0,83
452440,VITA 밸류알파액티브,1.58,2.72,0.07441072893742053,국내 업종/테마,21931,259,83
225050,TIGER 유로스탁스레버리지(합성 H),1.78,-0.41,-0.04999131455813548,해외주식,737,8,83
225030,TIGER 미국S&P500선물인버스(H),0.82,-2.15,-0.013493571023299733,해외주식,404051,1196,83
415760,SOL 차이나육성산업액티브(합성),3.43,-1.63,-0.15570086166437094,해외주식,4411,33,83
497510,ACE 글로벌빅파마,0.96,4.44,0.14946394794555395,해외주식,3377,34,83
498050,HANARO 바이오코리아액티브,2.94,6.93,0.36609422343083464,국내 업종/테마,7217,73,83
147970,TIGER 모멘텀,1.24,-0.96,-0.02321554722514588,국내 업종/테마,2015,59,83
475310,SOL 반도체후공정,2.98,-9.53,-0.15071401341690535,국내 업종/테마,76613,727,82
424460,HANARO 글로벌워터MSCI(합성),0.92,2.35,0.026816681519888363,해외주식,309,4,82
446690,KODEX 아시아AI반도체exChina액티브,1.56,0.03,0.013943125571822002,해외주식,498,8,82
472720,TRUSTON 주주가치액티브,1.0,-1.65,-0.03138080586550111,국내 시장지수,1500,17,82
471780,TIGER 코리아테크액티브,1.61,-10.71,-0.18574541688823,국내 업종/테마,635,5,82
122090,PLUS 코스피50,1.14,-5.47,-0.1012632422788475,국내 시장지수,3421,77,81
442580,PLUS 글로벌HBM반도체,2.16,-6.25,-0.08572167955213242,해외주식,2278,36,81
205720,ACE 일본TOPIX인버스(합성 H),0.82,-2.2,-0.017091076383969717,해외주식,17949,43,81
117690,TIGER 차이나항셍25,1.92,6.11,-0.05202230424811769,해외주식,3659,64,80
445910,TIGER MKF배당귀족,0.98,-1.75,-0.04366735415173165,국내 업종/테마,5250,64,80
411540,SOL 200 Top10,1.32,-8.74,-0.14664345206997223,국내 시장지수,5926,47,80
438210,PLUS 글로벌AI,1.71,33.05,0.4858159996000925,해외주식,1292,20,80
433880,PLUS TDF2060액티브,0.77,8.16,0.1270986590485268,기타,4776,71,79
215620,HK S&P코리아로우볼,0.85,-3.6,-0.0652888542480551,국내 업종/테마,0,0,79
451150,에셋플러스 글로벌영에이지액티브,1.09,23.81,0.35191860163600225,해외주식,2071,32,79
192720,파워 고배당저변동성,1.05,1.85,0.02792400718397592,국내 업종/테마,719,23,78
217770,TIGER 원유선물인버스(H),1.48,-0.55,-0.03505027090115334,원자재,226012,610,78
292500,SOL KRX300,1.15,-6.41,-0.10973063223932582,국내 시장지수,6,0,78
474800,KOSEF 미국원유에너지기업,1.25,3.46,0.06785149105446456,해외주식,15604,185,78
364690,KODEX 혁신기술테마액티브,1.13,-4.4,-0.08208747319312944,국내 시장지수,13,0,78
404120,TIMEFOLIO K신재생에너지액티브,1.63,-13.38,-0.2492192545326562,국내 업종/테마,69,0,77
292160,TIGER KRX300,1.19,-6.12,-0.09424389585942589,국내 시장지수,28,0,77
360150,KODEX 코스닥150롱코스피200숏선물,1.33,-5.98,-0.08193982224753311,국내 업종/테마,4124,39,77
229720,KODEX KTOP30,1.26,-9.08,-0.1556154833917641,국내 시장지수,337,5,77
464610,SOL 의료기기소부장Fn,2.05,-3.65,-0.0588038903496021,국내 업종/테마,9416,89,77
467540,KOSEF 코스닥글로벌,2.29,-14.57,-0.228085921986854,국내 시장지수,892,9,77
253160,PLUS 200선물인버스2X,2.28,11.68,0.2355320781641294,국내파생,13028,66,77
426330,KOSEF 미국ETF산업STOXX,1.08,13.38,0.2034947923005537,해외주식,141,2,76
183710,RISE 주식혼합,0.75,-3.45,-0.05986041530014954,기타,3,0,76
152500,ACE 레버리지,2.25,-12.59,-0.22620398184753618,국내파생,20499,119,76
373790,KOSEF 미국방어배당성장나스닥,1.15,3.28,0.052283805420910885,해외주식,814,12,75
237440,TIGER 경기방어채권혼합,0.49,0.91,0.010023780293295462,기타,4366,41,75
438740,마이다스 중소형액티브,1.43,-2.17,-0.04737881463980297,국내 업종/테마,85,1,75
464600,SOL 자동차소부장Fn,1.66,-4.36,-0.09856911488425495,국내 업종/테마,114,1,75
488480,RISE 일본섹터TOP4Plus,1.16,9.17,0.12494391920458427,해외주식,2210,23,75
385710,TIMEFOLIO K이노베이션액티브,1.56,-7.23,-0.11405769085378066,국내 업종/테마,336,2,74
462340,에셋플러스 글로벌다이나믹시니어액티브,1.08,15.22,0.23406722008868208,해외주식,118,1,74
473640,HANARO 글로벌금채굴기업,1.98,-1.21,-0.027160490919629778,해외주식,2579,34,74
252650,KODEX 200동일가중,1.19,-6.3,-0.11170830656792437,국내 시장지수,730,7,74
483020,KOSEF 의료AI,2.88,-0.05,0.0314401261942735,국내 업종/테마,11238,109,74
432600,RISE 국채선물3년,0.39,0.87,0.0212862081566693,채권,31,1,73
157500,TIGER 증권,1.59,0.0,0.003500002653497051,국내 업종/테마,10615,59,73
441330,KOSEF 차이나A50커넥트MSCI,1.5,-7.92,-0.2448027912847946,해외주식,5,0,73
371150,RISE 차이나항셍테크,2.11,-2.38,-0.1737628710332308,해외주식,1687,11,73
