업종명,종목명,코스닥 여부
증권,SK증권,False
증권,한화투자증권,False
증권,대신증권,False
증권,미래에셋증권,False
증권,유진투자증권,False
증권,케이프,True
증권,현대차증권,False
증권,미래에셋증권우,False
증권,한국금융지주,False
증권,LS증권,True
증권,한화투자증권우,False
증권,SK증권우,False
증권,유화증권,False
증권,다우데이타,True
증권,DB금융투자,False
증권,유화증권우,False
증권,한양증권우,False
증권,삼성증권,False
증권,키움증권,False
증권,한양증권,False
부동산,이스타코,False
부동산,신한글로벌액티브리츠,False
부동산,KB스타리츠,False
부동산,삼성FN리츠,False
부동산,이지스밸류리츠,False
부동산,SK리츠,False
부동산,디앤디플랫폼리츠,False
부동산,에이리츠,False
부동산,NH프라임리츠,False
부동산,마스턴프리미어리츠,False
부동산,미래에셋글로벌리츠,False
부동산,코람코라이프인프라리츠,False
부동산,신한알파리츠,False
부동산,코람코더원리츠,False
부동산,한화리츠,False
부동산,ESR켄달스퀘어리츠,False
부동산,미래에셋맵스리츠,False
부동산,롯데리츠,False
부동산,신한서부티엔디리츠,False
부동산,한국자산신탁,False
부동산,이지스레지던스리츠,False
부동산,제이알글로벌리츠,False
부동산,NH올원리츠,False
부동산,케이탑리츠,False
부동산,한국토지신탁,False
부동산,이리츠코크렙,False
부동산,SK디앤디,False
부동산,스타에스엠리츠,False
다각화된통신서비스,원포유,False
다각화된통신서비스,인스코비,False
다각화된통신서비스,KT,False
다각화된통신서비스,세종텔레콤,True
은행,제주은행,False
은행,KB금융,False
은행,카카오뱅크,False
은행,신한지주,False
은행,하나금융지주,False
은행,우리금융지주,False
은행,DGB금융지주,False
은행,JB금융지주,False
은행,상상인,True
은행,기업은행,False
은행,BNK금융지주,False
사무용전자제품,신도리코,False
제약,HLB제약,True
제약,휴온스글로벌,True
제약,경남제약,True
제약,비씨월드제약,True
제약,일동홀딩스,False
제약,에이치엘사이언스,True
제약,에이비온,True
제약,인벤티지랩,True
제약,메타케어,False
제약,HLB사이언스,False
제약,플럼라인생명과학,False
제약,SK바이오사이언스,False
제약,바이젠셀,True
제약,유유제약2우B,False
제약,카이노스메드,True
제약,퓨쳐켐,True
제약,조아제약,True
제약,네오이뮨텍,True
제약,JW중외제약2우B,False
제약,차백신연구소,True
제약,SK바이오팜,False
제약,HLB생명과학,True
제약,위더스제약,True
제약,애드바이오텍,True
제약,종근당바이오,False
제약,엔솔바이오사이언스,False
제약,안트로젠,True
제약,씨엔알리서치,True
제약,이글벳,True
제약,엔지켐생명과학,True
제약,동성제약,False
제약,빌리언스,True
제약,제일바이오,True
제약,화일약품,True
제약,비엘팜텍,True
제약,제넨바이오,True
제약,한국유니온제약,True
제약,광동헬스바이오,False
제약,대동고려삼,False
제약,텔콘RF제약,True
제약,경보제약,False
제약,파마리서치바이오,False
제약,메드팩토,True
제약,비피도,True
제약,휴온스,True
제약,프레스티지바이오로직스,True
제약,카이바이오텍,False
제약,모아라이프플러스,True
제약,일양약품우,False
제약,신풍제약,False
제약,아미노로직스,True
제약,휴메딕스,True
제약,코미팜,True
제약,프로젠,False
제약,AP헬스케어,True
제약,우진비앤지,True
제약,옵티팜,True
제약,코스맥스비티아이,False
제약,티움바이오,True
제약,HLB테라퓨틱스,True
제약,삼성바이오로직스,False
제약,에스티팜,True
제약,광동제약,False
제약,그린생명과학,True
제약,유유제약1우,False
제약,JW중외제약우,False
제약,보령,False
제약,영진약품,False
제약,퓨쳐메디신,False
제약,녹십자홀딩스2우,False
제약,하이텍팜,True
제약,한미약품,False
제약,동아쏘시오홀딩스,False
제약,유유제약,False
제약,CMG제약,True
제약,삼성제약,False
제약,브릿지바이오테라퓨틱스,True
제약,대웅제약,False
제약,일동제약,False
제약,한미사이언스,False
제약,신일제약,True
제약,에이프릴바이오,True
제약,테라젠이텍스,True
제약,대한약품,True
제약,에이프로젠,False
제약,에스씨엠생명과학,True
제약,서울제약,True
제약,에이프로젠바이오로직스,False
제약,한국파마,True
제약,에스엘에스바이오,True
제약,녹십자,False
제약,셀트리온,False
제약,대원제약,False
제약,국전약품,True
제약,지놈앤컴퍼니,True
제약,대봉엘에스,True
제약,아이큐어,True
제약,이수앱지스,True
제약,압타바이오,True
제약,한올바이오파마,False
제약,신풍제약우,False
제약,박셀바이오,True
제약,씨티씨바이오,True
제약,하나제약,False
제약,이연제약,False
제약,노바렉스,True
제약,대화제약,True
제약,일양약품,False
제약,휴럼,True
제약,신신제약,True
제약,드림씨아이에스,True
제약,중앙백신,True
제약,HK이노엔,True
제약,JW홀딩스,False
제약,환인제약,False
제약,대웅,False
제약,서흥,False
제약,대성미생물,True
제약,고려제약,True
제약,지엘팜텍,True
제약,프레스티지바이오파마,False
제약,JW생명과학,False
제약,부광약품,False
제약,종근당,False
제약,한독,False
제약,동화약품,False
제약,더블유에스아이,True
제약,동구바이오제약,True
제약,폴라리스AI파마,True
제약,유한양행우,False
제약,코스맥스엔비티,True
제약,유한양행,False
제약,팜젠사이언스,False
제약,유나이티드제약,False
제약,제일약품,False
제약,팜스빌,True
제약,콜마비앤에이치,True
제약,명문제약,False
제약,국제약품,False
제약,동국제약,True
제약,삼진제약,False
제약,진양제약,True
제약,큐리언트,True
제약,큐라클,True
제약,안국약품,True
제약,알리코제약,True
제약,종근당홀딩스,False
제약,바이넥스,True
제약,씨엑스아이,True
제약,동아에스티,False
제약,JW신약,True
제약,대한뉴팜,True
제약,진바이오텍,True
제약,JW중외제약,False
제약,코오롱생명과학,True
제약,올리패스,True
제약,녹십자웰빙,True
제약,삼일제약,False
제약,녹십자홀딩스,False
제약,뉴트리,True
제약,현대약품,False
제약,삼천당제약,True
제약,경동제약,True
제약,리가켐바이오,True
제약,일성아이에스,False
제약,삼아제약,True
제약,온코닉테라퓨틱스,True
제약,셀트리온제약,True
제약,셀비온,True
제약,알피바이오,True
제약,제일파마홀딩스,False
제약,보로노이,True
제약,듀켐바이오,True
제약,티디에스팜,True
제약,셀로맥스사이언스,True
제약,옵투스제약,True
제약,비보존 제약,True
제약,프롬바이오,True
제약,바스칸바이오제약,False
제약,안지오랩,False
제약,이엔셀,True
제약,샤페론,True
제약,현대ADM,True
제약,엠에프씨,True
판매업체,HLB글로벌,False
판매업체,플레이그램,False
판매업체,지어소프트,True
판매업체,서울옥션,True
판매업체,인크레더블버즈,True
판매업체,한국정보공학,True
판매업체,대명소노시즌,True
판매업체,케이옥션,True
판매업체,YW,True
판매업체,세우글로벌,False
손해보험,흥국화재우,False
손해보험,흥국화재,False
손해보험,코리안리,False
손해보험,삼성화재우,False
손해보험,DB손해보험,False
손해보험,롯데손해보험,False
손해보험,인카금융서비스,True
손해보험,삼성화재,False
손해보험,현대해상,False
손해보험,한화손해보험,False
손해보험,에이플러스에셋,False
기타금융,글로벌텍스프리,True
기타금융,메이슨캐피탈,True
기타금융,머니무브,False
기타금융,한국캐피탈,True
기타금융,푸른저축은행,True
IT서비스,케이씨에스,True
IT서비스,시큐센,True
IT서비스,아이티아이즈,True
IT서비스,인포뱅크,True
IT서비스,갤럭시아머니트리,True
IT서비스,카카오페이,False
IT서비스,정원엔시스,True
IT서비스,비츠로시스,True
IT서비스,콤텍시스템,False
IT서비스,오파스넷,True
IT서비스,가비아,True
IT서비스,율호,True
IT서비스,신세계 I&C,False
IT서비스,이루온,True
IT서비스,엔텔스,True
IT서비스,씨이랩,True
IT서비스,한국정보통신,True
IT서비스,웨이버스,True
IT서비스,버킷스튜디오,True
IT서비스,이트론,True
IT서비스,BF랩스,True
IT서비스,쿠콘,True
IT서비스,SBI핀테크솔루션즈,True
IT서비스,라피치,False
IT서비스,굿센,False
IT서비스,벨로크,True
IT서비스,쌍용정보통신,True
IT서비스,로지시스,True
IT서비스,현대오토에버,False
IT서비스,티사이언티픽,True
IT서비스,에스트래픽,True
IT서비스,크레오에스지,True
IT서비스,엠아이큐브솔루션,True
IT서비스,미래아이앤지,False
IT서비스,인스피언,True
IT서비스,틸론,False
IT서비스,삼성에스디에스,False
IT서비스,뱅크웨어글로벌,True
IT서비스,모코엠시스,True
IT서비스,이글루,True
IT서비스,소프트센,True
IT서비스,딥노이드,True
IT서비스,대아티아이,True
IT서비스,한네트,True
IT서비스,포스코DX,False
IT서비스,이노뎁,True
IT서비스,엠브레인,True
IT서비스,케이쓰리아이,True
IT서비스,다날,True
IT서비스,DB,False
IT서비스,핑거,True
IT서비스,헥토이노베이션,True
IT서비스,유디엠텍,True
IT서비스,브리지텍,True
IT서비스,헥토파이낸셜,True
IT서비스,인포바인,True
IT서비스,싸이버원,True
IT서비스,플래티어,True
IT서비스,한국정보인증,True
IT서비스,디지틀조선,True
IT서비스,유니포인트,False
IT서비스,데이타솔루션,True
IT서비스,케이웨더,True
IT서비스,나무기술,True
IT서비스,코나아이,True
IT서비스,비투엔,True
IT서비스,NHN,False
IT서비스,한국전자인증,True
IT서비스,아시아나IDT,False
IT서비스,한국전자금융,True
IT서비스,롯데이노베이트,False
IT서비스,케이엘넷,True
IT서비스,한솔인티큐브,True
IT서비스,솔트웨어,True
IT서비스,코닉오토메이션,True
IT서비스,이씨에스,True
IT서비스,이삭엔지니어링,True
IT서비스,원티드랩,True
IT서비스,티라유텍,True
IT서비스,소프트센우,True
IT서비스,마음AI,True
IT서비스,대신정보통신,True
IT서비스,에스넷,True
IT서비스,크라우드웍스,True
IT서비스,카페24,True
IT서비스,NICE,False
IT서비스,토마토시스템,True
IT서비스,케이아이엔엑스,True
IT서비스,KG모빌리언스,True
IT서비스,에프앤가이드,True
IT서비스,에이아이더뉴트리진,False
IT서비스,NHN KCP,True
IT서비스,비아이매트릭스,True
IT서비스,KG이니시스,True
IT서비스,데이터스트림즈,False
IT서비스,폴라리스AI,True
IT서비스,솔트룩스,True
IT서비스,링네트,True
IT서비스,에스피소프트,True
IT서비스,유엔젤,False
IT서비스,아티스트유나이티드,True
창업투자,큐캐피탈,True
창업투자,교보14호스팩,True
창업투자,미래에셋비전스팩1호,True
창업투자,미래에셋비전스팩5호,True
창업투자,유진스팩9호,True
창업투자,IBKS제22호스팩,True
창업투자,유안타제11호스팩,True
창업투자,비엔케이제2호스팩,True
창업투자,대신밸런스제18호스팩,True
창업투자,우리기술투자,True
창업투자,신한제14호스팩,True
창업투자,유진스팩11호,True
창업투자,하이제8호스팩,True
창업투자,유안타제10호스팩,True
창업투자,신한제13호스팩,True
창업투자,삼성스팩6호,True
창업투자,미래에셋비전스팩3호,True
창업투자,교보15호스팩,True
창업투자,KB제27호스팩,True
창업투자,한국제15호스팩,True
창업투자,상상인제4호스팩,True
창업투자,에이치엠씨제6호스팩,True
창업투자,엔에이치스팩30호,True
창업투자,하나26호스팩,True
창업투자,IBKS제24호스팩,True
창업투자,에스케이증권제11호스팩,True
창업투자,신영스팩8호,True
창업투자,에스케이증권제8호스팩,True
창업투자,엔에이치스팩26호,True
창업투자,엔에이치스팩27호,True
창업투자,신영스팩9호,True
창업투자,대신밸런스제17호스팩,True
창업투자,하나30호스팩,True
창업투자,유안타제13호스팩,True
창업투자,디비금융제13호스팩,True
창업투자,교보16호스팩,True
창업투자,하나금융25호스팩,True
창업투자,삼성스팩7호,True
창업투자,미래에셋드림스팩1호,True
창업투자,삼성스팩8호,True
창업투자,KB제29호스팩,True
창업투자,엔에이치스팩31호,True
창업투자,대신밸런스제19호스팩,True
창업투자,키움제11호스팩,True
창업투자,플루토스,True
창업투자,엠벤처투자,True
창업투자,신한제10호스팩,True
창업투자,엔에이치스팩23호,True
창업투자,케이비제21호스팩,True
창업투자,유안타제9호스팩,True
창업투자,IBKS제20호스팩,True
창업투자,교보13호스팩,True
창업투자,비엔케이제1호스팩,True
창업투자,미래에셋비전스팩2호,True
창업투자,키움제8호스팩,True
창업투자,하나27호스팩,True
창업투자,엔에이치스팩29호,True
창업투자,하나29호스팩,True
창업투자,하나28호스팩,True
창업투자,DB금융스팩11호,True
창업투자,대신밸런스제16호스팩,True
창업투자,한국제13호스팩,True
창업투자,신영스팩10호,True
창업투자,에스케이증권제12호스팩,True
창업투자,유안타제16호스팩,True
창업투자,KB제28호스팩,True
창업투자,미래에셋비전스팩6호,True
창업투자,KB제31호스팩,True
창업투자,에이치엠씨제7호스팩,True
창업투자,KB제30호스팩,True
창업투자,신한제11호스팩,True
창업투자,하나31호스팩,True
창업투자,하나34호스팩,True
창업투자,신한제15호스팩,True
창업투자,유안타제15호스팩,True
창업투자,이베스트스팩6호,True
창업투자,교보17호스팩,True
창업투자,키움제10호스팩,True
창업투자,엔에이치스팩24호,True
창업투자,엔에이치스팩25호,True
창업투자,대신밸런스제14호스팩,True
창업투자,IBKS제21호스팩,True
창업투자,한국제12호스팩,True
창업투자,하나32호스팩,True
창업투자,KB제25호스팩,True
창업투자,미래에셋비전스팩7호,True
창업투자,TS인베스트먼트,True
창업투자,미래에셋비전스팩4호,True
창업투자,대성창투,True
창업투자,유안타제12호스팩,True
창업투자,유안타제14호스팩,True
창업투자,한화플러스제4호스팩,True
창업투자,에스케이증권제13호스팩,True
창업투자,에스케이증권제10호스팩,True
창업투자,한국제14호스팩,True
창업투자,하나33호스팩,True
창업투자,컴퍼니케이,True
창업투자,DB금융스팩12호,True
창업투자,에스케이증권제9호스팩,True
창업투자,IBKS제23호스팩,True
창업투자,SBI인베스트먼트,True
창업투자,신한제12호스팩,True
창업투자,SV인베스트먼트,True
창업투자,KB제26호스팩,True
창업투자,키움제6호스팩,True
창업투자,키움제7호스팩,True
창업투자,유진스팩10호,True
창업투자,캡스톤파트너스,True
창업투자,스틱인베스트먼트,False
창업투자,DSC인베스트먼트,True
창업투자,미래에셋벤처투자,True
창업투자,HB인베스트먼트,True
창업투자,린드먼아시아,True
창업투자,LB인베스트먼트,True
창업투자,아주IB투자,True
창업투자,에이티넘인베스트,True
창업투자,삼성스팩9호,True
창업투자,스톤브릿지벤처스,True
창업투자,대신밸런스제15호스팩,True
창업투자,나우IB,True
디스플레이장비및부품,럭스피아,False
디스플레이장비및부품,엘리비젼,False
디스플레이장비및부품,금호전기,False
디스플레이장비및부품,파인텍,True
디스플레이장비및부품,피엔에이치테크,True
디스플레이장비및부품,서울바이오시스,True
디스플레이장비및부품,아이컴포넌트,True
디스플레이장비및부품,파인디앤씨,True
디스플레이장비및부품,서울반도체,True
디스플레이장비및부품,루켄테크놀러지스,False
디스플레이장비및부품,파인테크닉스,True
디스플레이장비및부품,풍원정밀,True
디스플레이장비및부품,소룩스,True
디스플레이장비및부품,프로이천,True
디스플레이장비및부품,엘엠에스,True
디스플레이장비및부품,에스켐,True
디스플레이장비및부품,제이스텍,True
디스플레이장비및부품,토비스,True
디스플레이장비및부품,예선테크,True
디스플레이장비및부품,베셀,True
디스플레이장비및부품,에이펙스인텍,False
디스플레이장비및부품,비아트론,True
디스플레이장비및부품,아이씨디,True
디스플레이장비및부품,포인트엔지니어링,True
디스플레이장비및부품,테크엔,False
디스플레이장비및부품,엘에이티,False
디스플레이장비및부품,클라우드에어,True
디스플레이장비및부품,에프엔에스테크,True
디스플레이장비및부품,와이투솔루션,False
디스플레이장비및부품,HB솔루션,True
디스플레이장비및부품,AP시스템,True
디스플레이장비및부품,디아이티,True
디스플레이장비및부품,힘스,True
디스플레이장비및부품,씨엔플러스,True
디스플레이장비및부품,우리엔터프라이즈,True
디스플레이장비및부품,동아엘텍,True
디스플레이장비및부품,신화인터텍,True
디스플레이장비및부품,아나패스,True
디스플레이장비및부품,유아이디,True
디스플레이장비및부품,아바텍,True
디스플레이장비및부품,핌스,True
디스플레이장비및부품,참엔지니어링,False
디스플레이장비및부품,엘디티,True
디스플레이장비및부품,루멘스,True
디스플레이장비및부품,코이즈,True
디스플레이장비및부품,디바이스이엔지,True
디스플레이장비및부품,위지트,True
디스플레이장비및부품,아이엘사이언스,True
디스플레이장비및부품,HB테크놀러지,True
디스플레이장비및부품,덕산네오룩스,True
디스플레이장비및부품,오성첨단소재,True
디스플레이장비및부품,야스,True
디스플레이장비및부품,아하,False
디스플레이장비및부품,이엠앤아이,True
디스플레이장비및부품,제이엠티,True
디스플레이장비및부품,우리바이오,True
디스플레이장비및부품,인지디스플레,True
디스플레이장비및부품,이엘피,True
디스플레이장비및부품,와이엠씨,True
디스플레이장비및부품,인베니아,True
디스플레이장비및부품,우리이앤엘,True
디스플레이장비및부품,영우디에스피,True
디스플레이장비및부품,신도기연,True
디스플레이장비및부품,이녹스첨단소재,True
디스플레이장비및부품,엔젯,True
디스플레이장비및부품,미래컴퍼니,True
디스플레이장비및부품,한켐,True
디스플레이장비및부품,톱텍,True
디스플레이장비및부품,선익시스템,True
디스플레이장비및부품,미래나노텍,True
디스플레이장비및부품,LX세미콘,False
디스플레이장비및부품,DMS,True
디스플레이장비및부품,에스에이티이엔지,True
디스플레이장비및부품,세진티에스,True
디스플레이장비및부품,한국컴퓨터,True
디스플레이장비및부품,나래나노텍,True
항공사,아시아나항공,False
항공사,진에어,False
항공사,티웨이항공,False
항공사,에어부산,False
항공사,한진칼,False
항공사,한진칼우,False
항공사,제주항공,False
항공사,대한항공우,False
항공사,대한항공,False
"섬유,의류,신발,호화품",지엔코,True
"섬유,의류,신발,호화품",미쥬,False
"섬유,의류,신발,호화품",화승엔터프라이즈,False
"섬유,의류,신발,호화품",토박스코리아,True
"섬유,의류,신발,호화품",코데즈컴바인,True
"섬유,의류,신발,호화품",크리스에프앤씨,True
"섬유,의류,신발,호화품",아가방컴퍼니,True
"섬유,의류,신발,호화품",영원무역홀딩스,False
"섬유,의류,신발,호화품",경방,False
"섬유,의류,신발,호화품",감성코퍼레이션,True
"섬유,의류,신발,호화품",신성통상,False
"섬유,의류,신발,호화품",조광피혁,False
"섬유,의류,신발,호화품",유니켐,False
"섬유,의류,신발,호화품",전방,False
"섬유,의류,신발,호화품",도부,False
"섬유,의류,신발,호화품",엠에프엠코리아,True
"섬유,의류,신발,호화품",쌍방울,False
"섬유,의류,신발,호화품",이앤에치,False
"섬유,의류,신발,호화품",이스트아시아홀딩스,True
"섬유,의류,신발,호화품",대원화성,False
"섬유,의류,신발,호화품",애머릿지,True
"섬유,의류,신발,호화품",DI동일,False
"섬유,의류,신발,호화품",BYC,False
"섬유,의류,신발,호화품",씨싸이트,True
"섬유,의류,신발,호화품",LF,False
"섬유,의류,신발,호화품",케이엠,True
"섬유,의류,신발,호화품",씨앤투스,True
"섬유,의류,신발,호화품",폴라리스우노,True
"섬유,의류,신발,호화품",더네이쳐홀딩스,True
"섬유,의류,신발,호화품",대현,False
"섬유,의류,신발,호화품",F&F홀딩스,False
"섬유,의류,신발,호화품",에스티오,True
"섬유,의류,신발,호화품",BYC우,False
"섬유,의류,신발,호화품",F&F,False
"섬유,의류,신발,호화품",SG세계물산,False
"섬유,의류,신발,호화품",패션플랫폼,True
"섬유,의류,신발,호화품",휴비스,False
"섬유,의류,신발,호화품",성안머티리얼스,False
"섬유,의류,신발,호화품",윙스풋,True
"섬유,의류,신발,호화품",진도,False
"섬유,의류,신발,호화품",화승인더,False
"섬유,의류,신발,호화품",일신방직,False
"섬유,의류,신발,호화품",디케이앤디,True
"섬유,의류,신발,호화품",백산,False
"섬유,의류,신발,호화품",좋은사람들,True
"섬유,의류,신발,호화품",제이에스티나,True
"섬유,의류,신발,호화품",TBH글로벌,False
"섬유,의류,신발,호화품",한세실업,False
"섬유,의류,신발,호화품",방림,False
"섬유,의류,신발,호화품",대한방직,False
"섬유,의류,신발,호화품",휠라홀딩스,False
"섬유,의류,신발,호화품",삼양통상,False
"섬유,의류,신발,호화품",이월드,False
"섬유,의류,신발,호화품",한세엠케이,False
"섬유,의류,신발,호화품",비비안,False
"섬유,의류,신발,호화품",TP,False
"섬유,의류,신발,호화품",아즈텍WB,True
"섬유,의류,신발,호화품",신영와코루,False
"섬유,의류,신발,호화품",영원무역,False
"섬유,의류,신발,호화품",덕성,False
"섬유,의류,신발,호화품",덕성우,False
"섬유,의류,신발,호화품",그리티,True
"섬유,의류,신발,호화품",공구우먼,True
"섬유,의류,신발,호화품",인디에프,False
"섬유,의류,신발,호화품",효성티앤씨,False
"섬유,의류,신발,호화품",신세계인터내셔날,False
"섬유,의류,신발,호화품",배럴,True
"섬유,의류,신발,호화품",에코마케팅,True
"섬유,의류,신발,호화품",한섬,False
"섬유,의류,신발,호화품",호전실업,False
"섬유,의류,신발,호화품",제이에스코퍼레이션,False
"섬유,의류,신발,호화품",노브랜드,True
"섬유,의류,신발,호화품",형지I&C,True
"섬유,의류,신발,호화품",브랜드엑스코퍼레이션,True
"섬유,의류,신발,호화품",에스제이그룹,True
"섬유,의류,신발,호화품",원풍물산,True
"섬유,의류,신발,호화품",까스텔바작,True
"섬유,의류,신발,호화품",윌비스,False
"섬유,의류,신발,호화품",한세예스24홀딩스,False
"섬유,의류,신발,호화품",온타이드,False
"섬유,의류,신발,호화품",폰드그룹,True
"섬유,의류,신발,호화품",동인기연,False
"섬유,의류,신발,호화품",신원,False
"섬유,의류,신발,호화품",형지엘리트,False
문구류,모나미,False
화학,씨앗,False
화학,파미셀,False
화학,GRT,True
화학,에스폴리텍,True
화학,SK케미칼,False
화학,진양화학,False
화학,티케이케미칼,True
화학,국도화학,False
화학,나노브릭,True
화학,누보,True
화학,LG화학우,False
화학,이화산업,False
화학,원익머트리얼즈,True
화학,진양산업,False
화학,카프로,False
화학,대한유화,False
화학,나노캠텍,True
화학,아셈스,True
화학,나노,True
화학,대유,True
화학,풍국주정,True
화학,포스코퓨처엠,False
화학,엔피케이,True
화학,켐트로닉스,True
화학,한일화학,True
화학,동남합성,False
화학,LG화학,False
화학,와이엠티,True
화학,나노씨엠에스,True
화학,동성화인텍,True
화학,미원에스씨,False
화학,태광산업,False
화학,SK케미칼우,False
화학,아모그린텍,True
화학,육일씨엔에쓰,True
화학,원익큐브,True
화학,상보,True
화학,대한화섬,False
화학,케이피엠테크,True
화학,DL우,False
화학,미원상사,False
화학,쎄노텍,True
화학,롯데케미칼,False
화학,영보화학,False
화학,BGF,False
화학,송원산업,False
화학,진양폴리,False
화학,미창석유,False
화학,나노신소재,True
화학,한국알콜,True
화학,한솔케미칼,False
화학,케이디켐,True
화학,태경케미컬,False
화학,효성오앤비,True
화학,경농,False
화학,코스모신소재,False
화학,스타플렉스,True
화학,KBG,True
화학,AK홀딩스,False
화학,레이크머티리얼즈,True
화학,금양,False
화학,후성,False
화학,석경에이티,True
화학,에코앤드림,True
화학,와이오엠,True
화학,씨큐브,True
화학,PI첨단소재,False
화학,진양홀딩스,False
화학,한농화성,False
화학,레몬,True
화학,롯데정밀화학,False
화학,미원홀딩스,False
화학,금호석유,False
화학,이수화학,False
화학,미원화학,False
화학,에스제이켐,False
화학,성보화학,False
화학,대정화금,True
화학,코스모화학,False
화학,경인양행,False
화학,진영,True
화학,동방아그로,False
화학,유니드,False
화학,SH에너지화학,False
화학,남해화학,False
화학,백광산업,False
화학,DS단석,False
화학,SKC,False
화학,삼영,False
화학,한국석유,False
화학,오공,True
화학,에코프로,True
화학,KCI,True
화학,인바이오,True
화학,HRS,True
화학,효성화학,False
화학,삼영무역,False
화학,KPX홀딩스,False
화학,조비,False
화학,동성케미컬,False
화학,WISCOM,False
화학,OCI,False
화학,KPX케미칼,False
화학,DL,False
화학,이수스페셜티케미컬,False
화학,금호석유우,False
화학,에어레인,True
화학,삼양홀딩스,False
화학,삼양홀딩스우,False
화학,애경케미칼,False
화학,TKG휴켐스,False
화학,원풍,True
화학,HS효성첨단소재,False
화학,그린케미칼,False
화학,코오롱ENP,False
화학,코오롱인더우,False
화학,OCI홀딩스,False
화학,코오롱인더,False
화학,한국쉘석유,False
화학,켐트로스,True
화학,웹스,True
컴퓨터와주변기기,우리로,True
컴퓨터와주변기기,씨아이테크,False
컴퓨터와주변기기,청호ICT,False
컴퓨터와주변기기,앱코,True
컴퓨터와주변기기,잉크테크,True
컴퓨터와주변기기,에이텍,True
컴퓨터와주변기기,에이루트,True
컴퓨터와주변기기,제이씨현시스템,True
컴퓨터와주변기기,피씨디렉트,True
컴퓨터와주변기기,케이씨티,True
컴퓨터와주변기기,푸른기술,True
컴퓨터와주변기기,아이디스홀딩스,True
컴퓨터와주변기기,엠젠솔루션,True
컴퓨터와주변기기,아이디피,True
컴퓨터와주변기기,에이텍모빌리티,True
컴퓨터와주변기기,주연테크,False
컴퓨터와주변기기,하이퍼코퍼레이션,True
컴퓨터와주변기기,파커스,True
컴퓨터와주변기기,딜리,True
컴퓨터와주변기기,에스유홀딩스,True
컴퓨터와주변기기,오픈베이스,True
컴퓨터와주변기기,빅솔론,True
컴퓨터와주변기기,디지아이,True
전자제품,앤씨앤,True
전자제품,씨앤에스링크,False
전자제품,KH 미래물산,True
전자제품,에이디칩스,True
전자제품,가온그룹,True
전자제품,팅크웨어,True
전자제품,다산솔루에타,True
전자제품,삼진,True
전자제품,경인전자,False
전자제품,LG전자,False
전자제품,아남전자,False
전자제품,LG전자우,False
전자제품,유비벨록스,True
전자제품,휴맥스,True
전자제품,휴먼테크놀로지,True
전자제품,TJ미디어,True
전자제품,파인디지털,True
전자제품,휴맥스홀딩스,True
전자제품,알로이스,True
철강,영흥,False
철강,신스틸,True
철강,CS홀딩스,False
철강,한국특강,False
철강,동일스틸럭스,True
철강,한일철강,False
철강,코나솔,False
철강,조선선재,False
철강,대한제강,False
철강,유에스티,True
철강,만호제강,False
철강,쎄니트,True
철강,대양금속,False
철강,대호특수강우,True
철강,화인베스틸,False
철강,세아제강지주,False
철강,세아홀딩스,False
철강,대동스틸,True
철강,POSCO홀딩스,False
철강,동국S&C,True
철강,광진실업,True
철강,동일제강,False
철강,아주스틸,False
철강,고려제강,False
철강,현대제철,False
철강,세아제강,False
철강,동양철관,False
철강,동일산업,False
철강,휴스틸,False
철강,대호특수강,True
철강,동국씨엠,False
철강,금강철강,True
철강,동양에스텍,True
철강,원일특강,True
철강,TCC스틸,False
철강,세아베스틸지주,False
철강,하이스틸,False
철강,SHD,False
철강,부국철강,False
철강,동국홀딩스,False
철강,한국선재,True
철강,포스코엠텍,True
철강,대창스틸,True
철강,동국산업,True
철강,문배철강,False
철강,KG스틸,False
철강,DSR제강,False
철강,경남스틸,True
철강,제이스코홀딩스,True
철강,동국제강,False
철강,삼현철강,True
철강,한국주강,False
철강,한국주철관,False
철강,세아특수강,False
철강,KISCO홀딩스,False
철강,넥스틸,False
철강,한국철강,False
자동차,코오롱모빌리티그룹우,False
자동차,코오롱모빌리티그룹,False
자동차,CNH,True
자동차,KG모빌리티,False
자동차,현대차2우B,False
자동차,현대차3우B,False
자동차,현대차,False
자동차,현대차우,False
자동차,KR모터스,False
자동차,기아,False
자동차,KG에코솔루션,True
자동차,케이카,False
자동차,엘브이엠씨홀딩스,False
자동차,KG케미칼,False
자동차,도이치모터스,True
도로와철도운송,쏘카,False
도로와철도운송,동양고속,False
도로와철도운송,유성티엔에스,True
도로와철도운송,천일고속,False
도로와철도운송,롯데렌탈,False
도로와철도운송,레드캡투어,True
도로와철도운송,AJ네트웍스,False
담배,KT&G,False
건설,웰크론,True
건설,일성건설,False
건설,CNT85,True
건설,셀루메드,True
건설,신세계건설,False
건설,플래스크,True
건설,길교이앤씨,False
건설,관악산업,False
건설,이화공영,True
건설,엄지하우스,False
건설,KH 건설,True
건설,금호건설,False
건설,HDC랩스,False
건설,동부건설우,False
건설,진흥기업우B,False
건설,삼일기업공사,True
건설,우진아이엔에스,False
건설,HDC,False
건설,삼성E&A,False
건설,동아지질,False
건설,현대건설우,False
건설,국보디자인,True
건설,서희건설,True
건설,현대건설,False
건설,HDC현대산업개발,False
건설,하이드로리튬,True
건설,대원,True
건설,한성크린텍,True
건설,KD,True
건설,GS건설,False
건설,코오롱글로벌,False
건설,특수건설,True
건설,삼부토건,False
건설,계룡건설,False
건설,DL이앤씨우,False
건설,웰크론한텍,True
