Code,Name,Volatility,TotalReturn,AvgReturn,Sector,Volume,Amount,Marcap
114090,GKL,2.1097884342577733,-7.131011608623548,-0.25596727854341855,"호텔,레스토랑,레저",55572,622936790,691546390600
003570,SNT다이내믹스,4.826217820769031,-2.3980815347721824,0.44264901645735594,자동차부품,99803,1982159320,675029749100
000640,동아쏘시오홀딩스,2.553070086483298,1.4326647564469914,0.14521587802289132,제약,3268,348823200,669810321500
003240,태광산업,1.6893214779936665,-5.345911949685535,-0.1656142563876356,화학,181,107571000,668040000000
001680,대상,2.2953011417978777,-7.609756097560975,-0.2593763784041331,식품,95511,1822547950,656233593500
000210,DL,2.9022143949780537,-12.056737588652481,-0.493865554136817,화학,26824,832828700,649632404000
010780,아이에스동서,2.902512739508751,-4.318181818181818,-0.15806169646227614,건설,28057,587015300,639963891200
017960,한국카본,2.8801020965705892,17.545541706615534,0.856096625149838,조선,796642,9756421120,636397621520
030610,교보증권,1.4015054735217123,-2.112676056338028,0.00030224164695444864,증권,16034,88341140,630215174330
451800,한화리츠,1.342438827148668,0.7246376811594203,0.11028480589317047,부동산,81072,282153560,624110000000
000400,롯데손해보험,2.8836594692540802,-3.8369304556354913,-0.07113296273139565,손해보험,34038,68188288,620672640000
006380,카프로,0.0,0.0,0.0,화학,0,0,618539985360
381970,케이카,3.0332910168326963,-3.2983508245877062,-0.10948023794138391,자동차,27626,352718780,620585100240
344820,KCC글라스,1.089169615321913,-4.949238578680204,-0.22877898864311855,건축자재,2708,101710850,598894200000
064960,SNT모티브,1.4885322220765997,-3.584229390681003,-0.11179120060188122,자동차부품,1998,80605350,590774694400
403550,쏘카,1.1967523930687767,0.0,-0.08150556838779524,도로와철도운송,447,8056760,590407497960
271940,일진하이솔루스,2.598288731587015,-10.616061606160617,-0.4773076157634625,자동차부품,13716,222852140,589726205600
000500,가온전선,4.3110168199719405,28.602150537634408,1.4858016749604328,전기장비,197043,11431444600,584601874700
090460,비에이치,3.0405690151368745,6.74578388507183,0.40150040771072265,전자장비와기기,214517,3651093230,587962305740
181710,NHN,2.260705030837133,-4.247104247104247,-0.08679849889057507,IT서비스,14031,245158040,586517556510
049770,동원F&B,1.8710212746942325,-6.2015503875969,-0.3028390458108565,식품,20641,631770700,582727724000
089590,제주항공,2.8121794682398407,-23.240938166311302,-1.232782952541934,항공사,1040542,7570224190,581421501850
002350,넥센타이어,1.8743434466577324,-5.582137161084529,-0.23811925622314548,자동차부품,38325,227987520,578193831840
032350,롯데관광개발,2.5801897524901123,-14.785553047404063,-0.725447915592074,"호텔,레스토랑,레저",101875,773204370,575281181650
336370,솔루스첨단소재,3.566075365749947,-9.899888765294772,-0.2561929833235609,전자장비와기기,65085,528090540,569462659840
005420,코스모화학,3.8451056675043533,-14.335260115606937,-0.634566902791512,화학,111821,1667032530,569594021240
281820,케이씨텍,3.0094207288773,2.0872865275142316,-0.0492985489891757,반도체와반도체장비,28056,752201750,562218934200
001060,JW중외제약,3.0287000374094966,0.41841004184100417,0.20183095796581557,제약,30421,732524200,558862320000
079900,전진건설로봇,7.225272258436252,51.98412698412699,2.450987520848953,기계,1586323,58910114500,556705591750
000070,삼양홀딩스,1.809896990418476,-5.555555555555555,-0.21841616881959017,화학,4291,278210100,553251906600
016380,KG스틸,2.931323504572365,-16.158536585365855,-0.8437586521101847,철강,63654,351042090,550048933500
105630,한세실업,2.1676723925767227,-3.9888033589923024,-0.028436483861321006,"섬유,의류,신발,호화품",44289,611584710,549200000000
348950,제이알글로벌리츠,1.8671148811346694,-7.4324324324324325,-0.38565562312568025,부동산,504746,1383568860,541797120000
005880,대한해운,2.8236062038051357,-7.29967069154775,-0.07071397352080182,해운사,461561,780929058,542202395600
013890,지누스,3.3979116145960027,11.971830985915492,0.6454730692639304,가구,34439,829222700,536335281600
057050,현대홈쇼핑,1.959130799929217,-1.8518518518518516,0.04612474919728495,인터넷과카탈로그소매,3302,148812900,540600000000
00680K,미래에셋증권2우B,1.5324439756118144,-7.44297719087635,-0.2659485543202317,증권,117911,456817565,539700000000
019170,신풍제약,2.848996418335076,-9.743135518157661,-0.36115287065391016,제약,45469,464833350,539917048100
009900,명신산업,3.1087048409840974,-13.322091062394604,-0.5354574012814017,자동차부품,51484,527564460,537818863250
170900,동아에스티,2.6678847162537003,-4.893964110929853,-0.18338539848152868,제약,5983,348481300,532944909000
091810,티웨이항공,3.0613102050410235,-11.992945326278658,-0.49475936025302863,항공사,721930,1776104460,533062965600
192650,드림텍,3.411834663238963,-4.8207663782447465,-0.12826874159296855,핸드셋,333557,2540352500,529075514880
